method,transform,stage,seed,success,invariance_gap,passes_audit
aggregate_robustness,object_identity_swap,action,4,0.5441,0.1848,0
aggregate_robustness,object_identity_swap,action,5,0.5576,0.1662,0
aggregate_robustness,object_identity_swap,action,6,0.5297,0.2077,0
aggregate_robustness,object_identity_swap,action,7,0.4923,0.2432,0
aggregate_robustness,object_identity_swap,action,8,0.5516,0.1616,0
aggregate_robustness,object_identity_swap,action,9,0.5305,0.1944,0
aggregate_robustness,object_identity_swap,action,10,0.5447,0.1877,0
aggregate_robustness,object_identity_swap,action,11,0.5304,0.2048,0
aggregate_robustness,object_identity_swap,action,12,0.5596,0.1785,0
aggregate_robustness,object_identity_swap,action,13,0.5057,0.2460,0
aggregate_robustness,object_identity_swap,action,14,0.4933,0.2259,0
aggregate_robustness,object_identity_swap,action,15,0.5163,0.2247,0
aggregate_robustness,object_identity_swap,action,16,0.4963,0.2291,0
aggregate_robustness,object_identity_swap,action,17,0.5447,0.2028,0
aggregate_robustness,object_identity_swap,action,18,0.4732,0.2531,0
aggregate_robustness,object_identity_swap,action,19,0.5330,0.2016,0
aggregate_robustness,object_identity_swap,action,20,0.4647,0.2716,0
aggregate_robustness,object_identity_swap,action,21,0.4928,0.2584,0
aggregate_robustness,object_identity_swap,action,22,0.5279,0.2109,0
aggregate_robustness,object_identity_swap,action,23,0.5272,0.2113,0
aggregate_robustness,object_identity_swap,action,24,0.5059,0.2228,0
aggregate_robustness,object_identity_swap,action,25,0.5519,0.1694,0
aggregate_robustness,object_identity_swap,action,26,0.5751,0.1472,0
aggregate_robustness,object_identity_swap,action,27,0.5153,0.2184,0
aggregate_robustness,object_identity_swap,action,28,0.4671,0.2601,0
aggregate_robustness,object_identity_swap,action,29,0.5221,0.2048,0
aggregate_robustness,object_identity_swap,action,30,0.5127,0.2239,0
aggregate_robustness,object_identity_swap,action,31,0.5354,0.1993,0
aggregate_robustness,object_identity_swap,action,32,0.5168,0.1966,0
aggregate_robustness,object_identity_swap,action,33,0.5784,0.1711,0
aggregate_robustness,object_identity_swap,action,34,0.5295,0.2141,0
aggregate_robustness,object_identity_swap,action,35,0.5070,0.2244,0
aggregate_robustness,object_identity_swap,action,36,0.5380,0.1909,0
aggregate_robustness,object_identity_swap,action,37,0.5502,0.1897,0
aggregate_robustness,object_identity_swap,action,38,0.4990,0.2399,0
aggregate_robustness,object_identity_swap,action,39,0.5657,0.1722,0
aggregate_robustness,object_identity_swap,closed_loop,0,0.4445,0.2317,0
aggregate_robustness,object_identity_swap,closed_loop,1,0.4644,0.2226,0
aggregate_robustness,object_identity_swap,closed_loop,2,0.4334,0.2264,0
aggregate_robustness,object_identity_swap,closed_loop,3,0.4564,0.2203,0
aggregate_robustness,object_identity_swap,closed_loop,4,0.4675,0.2040,0
aggregate_robustness,object_identity_swap,closed_loop,5,0.4319,0.2272,0
aggregate_robustness,object_identity_swap,closed_loop,6,0.4679,0.2016,0
aggregate_robustness,object_identity_swap,closed_loop,7,0.4674,0.2323,0
aggregate_robustness,object_identity_swap,closed_loop,8,0.4509,0.2152,0
aggregate_robustness,object_identity_swap,closed_loop,9,0.4810,0.1969,0
aggregate_robustness,object_identity_swap,closed_loop,10,0.5247,0.1463,0
aggregate_robustness,object_identity_swap,closed_loop,11,0.4363,0.2198,0
aggregate_robustness,object_identity_swap,closed_loop,12,0.5208,0.1477,0
aggregate_robustness,object_identity_swap,closed_loop,13,0.4369,0.2388,0
aggregate_robustness,object_identity_swap,closed_loop,14,0.4691,0.2160,0
aggregate_robustness,object_identity_swap,closed_loop,15,0.5065,0.1469,0
aggregate_robustness,object_identity_swap,closed_loop,16,0.4754,0.2026,0
aggregate_robustness,object_identity_swap,closed_loop,17,0.4542,0.2201,0
aggregate_robustness,object_identity_swap,closed_loop,18,0.4873,0.1853,0
aggregate_robustness,object_identity_swap,closed_loop,19,0.5177,0.1355,0
aggregate_robustness,object_identity_swap,closed_loop,20,0.4129,0.2496,0
aggregate_robustness,object_identity_swap,closed_loop,21,0.4492,0.2008,0
aggregate_robustness,object_identity_swap,closed_loop,22,0.4896,0.1884,0
aggregate_robustness,object_identity_swap,closed_loop,23,0.4189,0.2463,0
aggregate_robustness,object_identity_swap,closed_loop,24,0.4816,0.2009,0
aggregate_robustness,object_identity_swap,closed_loop,25,0.5012,0.1723,0
aggregate_robustness,object_identity_swap,closed_loop,26,0.4418,0.2188,0
aggregate_robustness,object_identity_swap,closed_loop,27,0.4387,0.2121,0
aggregate_robustness,object_identity_swap,closed_loop,28,0.4613,0.2220,0
aggregate_robustness,object_identity_swap,closed_loop,29,0.4200,0.2478,0
aggregate_robustness,object_identity_swap,closed_loop,30,0.4660,0.1962,0
aggregate_robustness,object_identity_swap,closed_loop,31,0.4648,0.1866,0
aggregate_robustness,object_identity_swap,closed_loop,32,0.4571,0.2312,0
aggregate_robustness,object_identity_swap,closed_loop,33,0.4922,0.1786,0
aggregate_robustness,object_identity_swap,closed_loop,34,0.5103,0.1509,0
aggregate_robustness,object_identity_swap,closed_loop,35,0.4806,0.1961,0
aggregate_robustness,object_identity_swap,closed_loop,36,0.4643,0.2209,0
aggregate_robustness,object_identity_swap,closed_loop,37,0.4653,0.1961,0
aggregate_robustness,object_identity_swap,closed_loop,38,0.4505,0.2214,0
aggregate_robustness,object_identity_swap,closed_loop,39,0.4733,0.1910,0
aggregate_robustness,contact_frame_swap,perception,0,0.7364,0.1843,0
aggregate_robustness,contact_frame_swap,perception,1,0.7273,0.1839,0
aggregate_robustness,contact_frame_swap,perception,2,0.7179,0.2029,0
aggregate_robustness,contact_frame_swap,perception,3,0.6804,0.2363,0
aggregate_robustness,contact_frame_swap,perception,4,0.7148,0.2085,0
aggregate_robustness,contact_frame_swap,perception,5,0.6908,0.2188,0
aggregate_robustness,contact_frame_swap,perception,6,0.7165,0.1874,0
aggregate_robustness,contact_frame_swap,perception,7,0.7036,0.2178,0
aggregate_robustness,contact_frame_swap,perception,8,0.7095,0.1972,0
aggregate_robustness,contact_frame_swap,perception,9,0.7192,0.2051,0
aggregate_robustness,contact_frame_swap,perception,10,0.7098,0.2096,0
aggregate_robustness,contact_frame_swap,perception,11,0.7074,0.2111,0
aggregate_robustness,contact_frame_swap,perception,12,0.6382,0.2852,0
aggregate_robustness,contact_frame_swap,perception,13,0.6525,0.2645,0
aggregate_robustness,contact_frame_swap,perception,14,0.6581,0.2570,0
aggregate_robustness,contact_frame_swap,perception,15,0.7118,0.2028,0
aggregate_robustness,contact_frame_swap,perception,16,0.6584,0.2493,0
aggregate_robustness,contact_frame_swap,perception,17,0.6619,0.2597,0
aggregate_robustness,contact_frame_swap,perception,18,0.6824,0.2366,0
aggregate_robustness,contact_frame_swap,perception,19,0.6967,0.2104,0
aggregate_robustness,contact_frame_swap,perception,20,0.6788,0.2208,0
aggregate_robustness,contact_frame_swap,perception,21,0.6909,0.2294,0
aggregate_robustness,contact_frame_swap,perception,22,0.7086,0.2008,0
aggregate_robustness,contact_frame_swap,perception,23,0.6866,0.2179,0
aggregate_robustness,contact_frame_swap,perception,24,0.6952,0.2211,0
aggregate_robustness,contact_frame_swap,perception,25,0.7145,0.2115,0
aggregate_robustness,contact_frame_swap,perception,26,0.7530,0.1666,0
aggregate_robustness,contact_frame_swap,perception,27,0.7200,0.1945,0
aggregate_robustness,contact_frame_swap,perception,28,0.7104,0.1969,0
aggregate_robustness,contact_frame_swap,perception,29,0.7145,0.2145,0
aggregate_robustness,contact_frame_swap,perception,30,0.6813,0.2506,0
aggregate_robustness,contact_frame_swap,perception,31,0.6750,0.2538,0
aggregate_robustness,contact_frame_swap,perception,32,0.7128,0.2006,0
aggregate_robustness,contact_frame_swap,perception,33,0.6995,0.2240,0
aggregate_robustness,contact_frame_swap,perception,34,0.7084,0.2217,0
aggregate_robustness,contact_frame_swap,perception,35,0.7180,0.2080,0
aggregate_robustness,contact_frame_swap,perception,36,0.7272,0.2013,0
aggregate_robustness,contact_frame_swap,perception,37,0.7424,0.1817,0
aggregate_robustness,contact_frame_swap,perception,38,0.7032,0.2203,0
aggregate_robustness,contact_frame_swap,perception,39,0.7570,0.1479,0
aggregate_robustness,contact_frame_swap,latent_memory,0,0.6201,0.2013,0
aggregate_robustness,contact_frame_swap,latent_memory,1,0.6706,0.1727,0
aggregate_robustness,contact_frame_swap,latent_memory,2,0.6272,0.1886,0
aggregate_robustness,contact_frame_swap,latent_memory,3,0.6178,0.2137,0
aggregate_robustness,contact_frame_swap,latent_memory,4,0.6777,0.1455,0
aggregate_robustness,contact_frame_swap,latent_memory,5,0.6357,0.2032,0
aggregate_robustness,contact_frame_swap,latent_memory,6,0.5928,0.2313,0
aggregate_robustness,contact_frame_swap,latent_memory,7,0.6247,0.1958,0
aggregate_robustness,contact_frame_swap,latent_memory,8,0.5773,0.2650,0
aggregate_robustness,contact_frame_swap,latent_memory,9,0.6678,0.1487,0
aggregate_robustness,contact_frame_swap,latent_memory,10,0.6393,0.1869,0
aggregate_robustness,contact_frame_swap,latent_memory,11,0.5714,0.2570,0
aggregate_robustness,contact_frame_swap,latent_memory,12,0.6041,0.2365,0
aggregate_robustness,contact_frame_swap,latent_memory,13,0.5876,0.2438,0
aggregate_robustness,contact_frame_swap,latent_memory,14,0.6234,0.2165,0
aggregate_robustness,contact_frame_swap,latent_memory,15,0.6149,0.2030,0
aggregate_robustness,contact_frame_swap,latent_memory,16,0.6202,0.2066,0
aggregate_robustness,contact_frame_swap,latent_memory,17,0.6421,0.1966,0
aggregate_robustness,contact_frame_swap,latent_memory,18,0.6272,0.2244,0
aggregate_robustness,contact_frame_swap,latent_memory,19,0.6202,0.2164,0
aggregate_robustness,contact_frame_swap,latent_memory,20,0.5969,0.2372,0
aggregate_robustness,contact_frame_swap,latent_memory,21,0.6344,0.1968,0
aggregate_robustness,contact_frame_swap,latent_memory,22,0.6121,0.2108,0
aggregate_robustness,contact_frame_swap,latent_memory,23,0.6395,0.1778,0
aggregate_robustness,contact_frame_swap,latent_memory,24,0.6602,0.1538,0
aggregate_robustness,contact_frame_swap,latent_memory,25,0.5893,0.2353,0
aggregate_robustness,contact_frame_swap,latent_memory,26,0.6346,0.2020,0
aggregate_robustness,contact_frame_swap,latent_memory,27,0.6099,0.2373,0
aggregate_robustness,contact_frame_swap,latent_memory,28,0.6281,0.2007,0
aggregate_robustness,contact_frame_swap,latent_memory,29,0.6522,0.1843,0
aggregate_robustness,contact_frame_swap,latent_memory,30,0.6059,0.2139,0
aggregate_robustness,contact_frame_swap,latent_memory,31,0.6067,0.2275,0
aggregate_robustness,contact_frame_swap,latent_memory,32,0.6249,0.1890,0
aggregate_robustness,contact_frame_swap,latent_memory,33,0.6073,0.2113,0
aggregate_robustness,contact_frame_swap,latent_memory,34,0.6353,0.1885,0
aggregate_robustness,contact_frame_swap,latent_memory,35,0.6492,0.1680,0
aggregate_robustness,contact_frame_swap,latent_memory,36,0.6593,0.1665,0
aggregate_robustness,contact_frame_swap,latent_memory,37,0.6049,0.2444,0
aggregate_robustness,contact_frame_swap,latent_memory,38,0.6089,0.2231,0
aggregate_robustness,contact_frame_swap,latent_memory,39,0.6139,0.2116,0
aggregate_robustness,contact_frame_swap,action,0,0.4341,0.2955,0
aggregate_robustness,contact_frame_swap,action,1,0.4787,0.2600,0
aggregate_robustness,contact_frame_swap,action,2,0.4692,0.2600,0
aggregate_robustness,contact_frame_swap,action,3,0.4340,0.2935,0
aggregate_robustness,contact_frame_swap,action,4,0.4918,0.2488,0
aggregate_robustness,contact_frame_swap,action,5,0.4492,0.2739,0
aggregate_robustness,contact_frame_swap,action,6,0.4650,0.2700,0
aggregate_robustness,contact_frame_swap,action,7,0.4877,0.2576,0
aggregate_robustness,contact_frame_swap,action,8,0.4449,0.2895,0
aggregate_robustness,contact_frame_swap,action,9,0.4199,0.3158,0
aggregate_robustness,contact_frame_swap,action,10,0.4857,0.2662,0
aggregate_robustness,contact_frame_swap,action,11,0.4331,0.3079,0
aggregate_robustness,contact_frame_swap,action,12,0.5196,0.2047,0
aggregate_robustness,contact_frame_swap,action,13,0.4461,0.3013,0
aggregate_robustness,contact_frame_swap,action,14,0.4610,0.2649,0
aggregate_robustness,contact_frame_swap,action,15,0.4875,0.2493,0
aggregate_robustness,contact_frame_swap,action,16,0.4861,0.2431,0
aggregate_robustness,contact_frame_swap,action,17,0.5168,0.2250,0
aggregate_robustness,contact_frame_swap,action,18,0.4447,0.2783,0
aggregate_robustness,contact_frame_swap,action,19,0.4697,0.2685,0
aggregate_robustness,contact_frame_swap,action,20,0.4599,0.2695,0
aggregate_robustness,contact_frame_swap,action,21,0.4842,0.2505,0
aggregate_robustness,contact_frame_swap,action,22,0.4678,0.2579,0
aggregate_robustness,contact_frame_swap,action,23,0.4900,0.2487,0
aggregate_robustness,contact_frame_swap,action,24,0.5116,0.2292,0
aggregate_robustness,contact_frame_swap,action,25,0.4618,0.2638,0
aggregate_robustness,contact_frame_swap,action,26,0.4730,0.2648,0
aggregate_robustness,contact_frame_swap,action,27,0.4682,0.2416,0
aggregate_robustness,contact_frame_swap,action,28,0.4849,0.2555,0
aggregate_robustness,contact_frame_swap,action,29,0.5175,0.2163,0
aggregate_robustness,contact_frame_swap,action,30,0.4768,0.2532,0
aggregate_robustness,contact_frame_swap,action,31,0.4597,0.2734,0
aggregate_robustness,contact_frame_swap,action,32,0.4824,0.2421,0
aggregate_robustness,contact_frame_swap,action,33,0.4794,0.2463,0
aggregate_robustness,contact_frame_swap,action,34,0.4809,0.2485,0
aggregate_robustness,contact_frame_swap,action,35,0.4826,0.2625,0
aggregate_robustness,contact_frame_swap,action,36,0.4458,0.2723,0
aggregate_robustness,contact_frame_swap,action,37,0.5069,0.2333,0
aggregate_robustness,contact_frame_swap,action,38,0.4711,0.2648,0
aggregate_robustness,contact_frame_swap,action,39,0.4903,0.2348,0
aggregate_robustness,contact_frame_swap,closed_loop,0,0.4158,0.2561,0
aggregate_robustness,contact_frame_swap,closed_loop,1,0.4213,0.2484,0
aggregate_robustness,contact_frame_swap,closed_loop,2,0.4123,0.2597,0
aggregate_robustness,contact_frame_swap,closed_loop,3,0.3586,0.3086,0
aggregate_robustness,contact_frame_swap,closed_loop,4,0.4124,0.2693,0
aggregate_robustness,contact_frame_swap,closed_loop,5,0.3865,0.2825,0
aggregate_robustness,contact_frame_swap,closed_loop,6,0.4145,0.2439,0
aggregate_robustness,contact_frame_swap,closed_loop,7,0.3823,0.2843,0
aggregate_robustness,contact_frame_swap,closed_loop,8,0.3923,0.2857,0
aggregate_robustness,contact_frame_swap,closed_loop,9,0.4462,0.2228,0
aggregate_robustness,contact_frame_swap,closed_loop,10,0.3841,0.2725,0
aggregate_robustness,contact_frame_swap,closed_loop,11,0.4295,0.2356,0
aggregate_robustness,contact_frame_swap,closed_loop,12,0.4210,0.2472,0
aggregate_robustness,contact_frame_swap,closed_loop,13,0.4081,0.2593,0
aggregate_robustness,contact_frame_swap,closed_loop,14,0.3913,0.2815,0
aggregate_robustness,contact_frame_swap,closed_loop,15,0.3778,0.2981,0
aggregate_robustness,contact_frame_swap,closed_loop,16,0.4327,0.2270,0
aggregate_robustness,contact_frame_swap,closed_loop,17,0.4043,0.2561,0
aggregate_robustness,contact_frame_swap,closed_loop,18,0.4150,0.2686,0
aggregate_robustness,contact_frame_swap,closed_loop,19,0.4199,0.2595,0
aggregate_robustness,contact_frame_swap,closed_loop,20,0.3986,0.2633,0
aggregate_robustness,contact_frame_swap,closed_loop,21,0.4367,0.2275,0
aggregate_robustness,contact_frame_swap,closed_loop,22,0.4297,0.2398,0
aggregate_robustness,contact_frame_swap,closed_loop,23,0.3975,0.2657,0
aggregate_robustness,contact_frame_swap,closed_loop,24,0.3828,0.2740,0
aggregate_robustness,contact_frame_swap,closed_loop,25,0.4279,0.2324,0
aggregate_robustness,contact_frame_swap,closed_loop,26,0.3614,0.3015,0
aggregate_robustness,contact_frame_swap,closed_loop,27,0.3747,0.3004,0
aggregate_robustness,contact_frame_swap,closed_loop,28,0.3829,0.2850,0
aggregate_robustness,contact_frame_swap,closed_loop,29,0.3799,0.2706,0
aggregate_robustness,contact_frame_swap,closed_loop,30,0.4092,0.2556,0
aggregate_robustness,contact_frame_swap,closed_loop,31,0.4422,0.2214,0
aggregate_robustness,contact_frame_swap,closed_loop,32,0.4417,0.2239,0
aggregate_robustness,contact_frame_swap,closed_loop,33,0.4393,0.2187,0
aggregate_robustness,contact_frame_swap,closed_loop,34,0.4240,0.2619,0
aggregate_robustness,contact_frame_swap,closed_loop,35,0.4430,0.2122,0
aggregate_robustness,contact_frame_swap,closed_loop,36,0.4387,0.2412,0
aggregate_robustness,contact_frame_swap,closed_loop,37,0.4549,0.2103,0
aggregate_robustness,contact_frame_swap,closed_loop,38,0.4386,0.2241,0
aggregate_robustness,contact_frame_swap,closed_loop,39,0.3929,0.2740,0
aggregate_robustness,kinematic_relabel,perception,0,0.7182,0.2085,0
aggregate_robustness,kinematic_relabel,perception,1,0.7868,0.1186,1
aggregate_robustness,kinematic_relabel,perception,2,0.7145,0.2068,0
aggregate_robustness,kinematic_relabel,perception,3,0.7157,0.2053,0
aggregate_robustness,kinematic_relabel,perception,4,0.7430,0.1835,0
aggregate_robustness,kinematic_relabel,perception,5,0.7256,0.2051,0
aggregate_robustness,kinematic_relabel,perception,6,0.7280,0.1921,0
aggregate_robustness,kinematic_relabel,perception,7,0.6910,0.2237,0
aggregate_robustness,kinematic_relabel,perception,8,0.7352,0.1841,0
aggregate_robustness,kinematic_relabel,perception,9,0.7511,0.1453,0
aggregate_robustness,kinematic_relabel,perception,10,0.7376,0.1786,0
aggregate_robustness,kinematic_relabel,perception,11,0.7849,0.1386,0
aggregate_robustness,kinematic_relabel,perception,12,0.7185,0.1919,0
aggregate_robustness,kinematic_relabel,perception,13,0.7289,0.2020,0
aggregate_robustness,kinematic_relabel,perception,14,0.7091,0.2131,0
aggregate_robustness,kinematic_relabel,perception,15,0.7273,0.1972,0
aggregate_robustness,kinematic_relabel,perception,16,0.6707,0.2543,0
aggregate_robustness,kinematic_relabel,perception,17,0.7485,0.1685,0
aggregate_robustness,kinematic_relabel,perception,18,0.7683,0.1488,0
aggregate_robustness,kinematic_relabel,perception,19,0.7425,0.1962,0
aggregate_robustness,kinematic_relabel,perception,20,0.6932,0.2137,0
aggregate_robustness,kinematic_relabel,perception,21,0.7454,0.1658,0
aggregate_robustness,kinematic_relabel,perception,22,0.7061,0.2053,0
